Genomic bins,Sample,Abundance,Treatment,Sample type,glycolysis,gluconeogenesis,TCA Cycle,NAD(P)H-quinone oxidoreductase,NADH-quinone oxidoreductase,Na-NADH-ubiquinone oxidoreductase,F-type ATPase,V-type ATPase,Cytochrome c oxidase,Ubiquinol-cytochrome c reductase,Cytochrome o ubiquinol oxidase,Cytochrome aa3-600 menaquinol oxidase,"Cytochrome c oxidase, cbb3-type",Cytochrome bd complex,RuBisCo,CBB Cycle,rTCA Cycle,Wood-Ljungdahl,3-Hydroxypropionate Bicycle,4-Hydroxybutyrate/3-hydroxypropionate,pectinesterase,diacetylchitobiose deacetylase,glucoamylase,D-galacturonate epimerase,exo-poly-alpha-galacturonosidase,oligogalacturonide lyase,cellulase,exopolygalacturonase,chitinase,basic endochitinase B,bifunctional chitinase/lysozyme,beta-N-acetylhexosaminidase,D-galacturonate isomerase,alpha-amylase,beta-glucosidase,pullulanase,ammonia oxidation (amo/pmmo),hydroxylamine oxidation,nitrite oxidation,dissim nitrate reduction,DNRA,nitrite reduction,nitric oxide reduction,nitrous-oxide reduction,nitrogen fixation,hydrazine dehydrogenase,hydrazine synthase,dissimilatory sulfate < > APS,dissimilatory sulfite < > APS,dissimilatory sulfite < > sulfide,thiosulfate oxidation,alt thiosulfate oxidation tsdA,alt thiosulfate oxidation doxAD,sulfur reductase sreABC,thiosulfate/polysulfide reductase,sulfhydrogenase,sulfur disproportionation,sulfur dioxygenase,sulfite dehydrogenase,sulfite dehydrogenase (quinone),sulfide oxidation,sulfur assimilation,DMSP demethylation,DMS dehydrogenase,DMSO reductase,NiFe hydrogenase,ferredoxin hydrogenase,membrane-bound hydrogenase,hydrogen:quinone oxidoreductase,NAD-reducing hydrogenase,NADP-reducing hydrogenase,NiFe hydrogenase Hyd-1,thiamin biosynthesis,riboflavin biosynthesis,cobalamin biosynthesis,transporter: vitamin B12,transporter: thiamin,transporter: urea,transporter: phosphonate,transporter: phosphate,Flagellum,Chemotaxis,Methanogenesis via methanol,Methanogenesis via acetate,"Methanogenesis via dimethylsulfide, methanethiol, methylpropanoate",Methanogenesis via methylamine,Methanogenesis via trimethylamine,Methanogenesis via dimethylamine,Methanogenesis via CO2,Coenzyme B/Coenzyme M regeneration,Coenzyme M reduction to methane,Soluble methane monooxygenase,methanol dehydrogenase,alcohol oxidase,dimethylamine/trimethylamine dehydrogenase,Photosystem II,Photosystem I,Cytochrome b6/f complex,anoxygenic type-II reaction center,anoxygenic type-I reaction center,Retinal biosynthesis,Retinal from apo-carotenals,Entner-Doudoroff Pathway,Mixed acid: Lactate,Mixed acid: Formate,Mixed acid: Formate to CO2 & H2,Mixed acid: Acetate,"Mixed acid: Ethanol, Acetate to Acetylaldehyde","Mixed acid: Ethanol, Acetyl-CoA to Acetylaldehyde (reversible)","Mixed acid: Ethanol, Acetylaldehyde to Ethanol","Mixed acid: PEP to Succinate via OAA, malate & fumarate",Naphthalene degradation to salicylate,Biofilm PGA Synthesis protein,Colanic acid and Biofilm transcriptional regulator,Biofilm regulator BssS,Colanic acid and Biofilm protein A,Curli fimbriae biosynthesis,Adhesion,Competence-related core components,Competence-related related components,Competence factors,Glyoxylate shunt,Anaplerotic genes,Sulfolipid biosynthesis,C-P lyase cleavage PhnJ,CP-lyase complex,CP-lyase operon,Type I Secretion,Type III Secretion,Type II Secretion,Type IV Secretion,Type VI Secretion,Sec-SRP,Twin Arginine Targeting,Type Vabc Secretion,Serine pathway/formaldehyde assimilation,Arsenic reduction,Cobalt transporter CbiMQ,Cobalt transporter CbtA,Cobalt transporter CorA,Nickel ABC-type substrate-binding NikA,Copper transporter CopA,Ferrous iron transporter FeoB,Ferric iron ABC-type substrate-binding AfuA,Fe-Mn transporter MntH,histidine,arginine,lysine,serine,threonine,asparagine,glutamine,cysteine,glycine,proline,alanine,valine,methionine,phenylalanine,isoleucine,leucine,tryptophan,tyrosine,aspartate,glutamate,PET degradation,starch/glycogen synthesis,starch/glycogen degradation,polyhydroxybutyrate synthesis,bidirectional polyphosphate,carotenoids backbone biosynthesis,end-product astaxanthin,end-product nostoxanthin,end-product zeaxanthin diglucoside,end-product myxoxanthophylls,staphyloaxanthin biosynthesis,mevalonate pathway,MEP-DOXP pathway
bin.198,N241-TOTAL,9.507127,2Weeks,TOTAL,0.89,1.0,0.5,0.0,0.91,0.0,0.625,0.0,0.75,0.99,0.0,0,0.0,1.0,0,0.0,0,0.0,0.12,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.99,0,0,0,0,0.0,0,0,0,0,0,0,0.33,0.55,1.0,0.12,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.5,0,0,0.0,0.5,0,0,0,0.458,0.0,0.0,0,0,0,0,0,0.21,0,0,1,0.25,0.0,0,0,0.0,0.33,0.0,0.6920999999999998,0.0,0.111,0.0,0.75,0,0.3,0.5,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.166,1,1,0.166,0.25,0.5,0,0,0,0,0.0,0,0.501,1.0,0.0,0,0,0,0.0,0.0,0.0,0.994
bin.6,N241-TOTAL,2.499924,2Weeks,TOTAL,0.33,0.0,0.0,0.0,0.14,0.0,0.625,0.0,0.0,0.0,0.25,0,0.0,0.5,0,0.0,0,0.0,0.06,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.09,0.0,0.12,0.0,0.0,0.0,0.33,0.25,0.0,0.38,0,0,0,0,0,0,0.05,0.0,0,0,0,0,0,0,0,0.0,0,0,0.25,0,0.25,0,0,0.0,0.5,0,0,0,0.25,0.0,0.0,0,0,0,0,0,0.07,0,0,1,0.5,0.0,0,0,0.0,0.0,0.0,0.0769,0.0,0.111,0.0,0.0,0,0.4,0.25,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0,1,1,1,1,0,0,0.166,1,0,0.166,0.25,0.5,0,0,0,0,0.33,1,0.167,1.0,0.0,0,0,0,0.33,0.0,0.0,0.71
bin.59,N241-TOTAL,8.212427,2Weeks,TOTAL,0.56,0.0,0.12,0.0,0.77,0.0,1.0,0.0,0.25,0.0,0.0,0,0.0,0.0,0,0.0,0,0.17,0.06,0.2,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.45,1.0,0.12,0.0,0.0,0.0,0.0,0.25,0.0,0.12,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.125,0,0,0.25,0,0.25,0,1,0.167,0.5,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0.14,0,0,0,0.25,0.0,0,0,0.09,0.33,0.0,0.0,0.0,0.0,0.0,0.25,0,0.4,0.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,0,1,0,1,0.8300000000000001,1,1,0.8300000000000001,0.75,1.0,0,1,1,0,0.99,1,0.0,0.5,0.4,0,0,0,0.33,0.167,0.0,0.71
bin.218,N241-TOTAL,6.040183,2Weeks,TOTAL,0.44,0.0,0.38,0.0,0.21,0.0,0.875,0.0,0.75,0.0,0.0,0,0.0,0.0,0,0.0,0,0.17,0.29,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.12,0,0,0,0,0,0,0.05,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.25,0,0,0.0,0.0,0,0,0,0.3955,0.0,0.0,0,0,0,0,0,0.07,0,0,0,0.25,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.5,0,0.4,0.75,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1,1,1,1,0.664,1,0,0.664,0.5,0.5,0,0,0,0,0.0,0,0.0,0.5,0.0,0,0,0,0.33,0.0,0.0,0.142
bin.130,N241-TOTAL,1.142224,2Weeks,TOTAL,0.33,0.0,0.12,0.0,0.42,0.0,1.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.24,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.09,1.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.05,0.0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0.25,0,0,0.167,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.14,0,0,0,0.0,0.5,0,0,0.09,0.0,0.0,0.0,0.0,0.111,0.415,0.25,0,0.4,0.25,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,1,0,1,0.664,1,0,0.664,0.5,0.5,0,0,0,0,0.0,0,0.0,1.0,0.0,0,0,0,0.33,0.0,0.0,0.284
bin.180,N241-TOTAL,2.090531,2Weeks,TOTAL,0.33,0.0,0.12,0.07,0.42,0.0,0.5,0.0,0.0,0.0,0.25,0,0.0,0.5,0,0.0,0,0.0,0.06,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.09,0.75,0.12,0.0,0.0,0.0,0.0,0.0,0.57,0.12,0,0,0,0,0,0,0.05,0.0,0,0,0,0,0,0,0,0.0,0,0,0.25,0,0.0,0,0,0.0,1.0,1,0,0,0.25,0.0,0.0,0,0,0,0,0,0.07,0,0,1,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0.2,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,1,0,1,0,0,0.166,1,1,0.166,0.25,0.0,0,0,0,0,0.99,1,0.334,1.0,0.0,0,0,0,0.0,0.167,0.0,0.4259999999999999
bin.206,N241-TOTAL,11.210329,2Weeks,TOTAL,0.44,0.0,0.38,0.0,0.63,0.0,0.625,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.17,0.12,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.26,0.12,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.5,0,1.0,0,0,0.0,0.0,0,0,0,0.083,0.0,0.25,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.0,0,0.3,0.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,1,1,1,0.0,1,0,0.0,0.25,1.0,0,1,1,0,0.33,1,0.167,0.0,0.4,0,0,0,0.0,0.0,0.0,0.284
bin.54,N241-TOTAL,0.684093,2Weeks,TOTAL,0.56,0.0,0.5,0.0,0.42,0.0,1.0,0.0,0.75,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.12,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.55,0.75,0.0,0.0,0.0,0.0,0.33,0.0,0.3,0.75,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.5,0,0,0.0,1.0,0,1,0,0.625,0.0,0.0,0,0,0,0,0,0.21,0,0,1,0.25,0.0,0,0,0.0,0.0,0.1998,0.6920999999999998,0.0,0.111,0.747,0.25,0,0.3,0.5,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.166,1,0,0.166,0.25,0.0,0,0,0,0,0.99,1,0.334,1.0,0.0,0,0,0,0.33,0.0,0.8,0.0
bin.189,N241-TOTAL,33.81222,2Weeks,TOTAL,0.67,0.0,0.38,0.0,0.42,0.0,0.75,0.0,0.25,0.0,0.0,0,0.0,1.0,0,0.0,0,0.0,0.24,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.45,1.0,0.12,0.0,0.0,1.0,0.0,0.5,0.52,0.25,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.75,0,0,0.167,0.5,0,0,0,0.3955,0.0,0.0,0,0,0,0,0,0.07,0,0,0,0.75,0.0,0,0,0.18,0.99,0.0,0.0,0.0,0.0,0.747,0.25,0,0.3,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,1,0,1,0,0,1,0,0.8300000000000001,1,1,0.8300000000000001,0.75,1.0,1,1,1,0,0.33,1,0.334,1.0,0.0,0,0,0,0.33,0.0,0.0,0.4259999999999999
bin.160,N241-TOTAL,6.512998,2Weeks,TOTAL,0.67,0.0,0.38,0.0,0.7,0.0,0.75,0.0,0.75,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.18,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.33,0.55,0.75,0.5,0.0,0.0,0.0,0.99,1.0,0.0,0.0,0,0,0,0,0,0,0.05,0.0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0.5,0,0,0.167,1.0,0,0,0,0.333,0.17,0.0,0,0,0,0,0,0.14,0,0,0,0.5,0.0,0,0,0.0,0.0,0.0,0.3076,0.0,0.0,0.498,0.75,0,0.6,0.25,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0,1,1,1,0,1,1,0,1,0.664,1,1,0.664,0.75,1.0,0,1,1,0,0.99,1,0.167,0.5,0.4,0,0,0,0.0,0.167,0.0,0.4259999999999999
bin.62,N241-TOTAL,3.888989,2Weeks,TOTAL,0.67,0.0,0.5,0.0,0.28,0.0,0.75,0.0,0.25,0.99,0.5,0,0.0,1.0,0,0.0,0,0.17,0.41,0.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.0,0,0,0,1,0.99,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.27,0.5,0.62,0.0,0.66,0.0,0.0,0.5,0.0,0.0,0,0,0,0,1,0,0.2,0.0,0,0,0,0,1,0,0,0.0,0,0,0.25,0,0.5,0,0,0.167,1.0,0,0,0,0.5625,0.0,0.0,1,0,0,0,0,0.07,0,0,0,0.75,0.0,0,0,0.09,0.33,0.0,0.3844999999999999,0.0,0.111,0.83,0.5,0,0.7999999999999999,0.25,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,1,0,1,0.664,1,1,0.664,0.5,1.0,0,1,1,0,0.66,1,0.334,1.0,0.4,0,0,0,0.0,0.0,0.0,0.994
bin.220,N241-TOTAL,3.83951,2Weeks,TOTAL,0.56,0.0,0.38,0.0,0.21,0.0,0.375,0.0,0.5,0.99,0.0,0,0.25,0.0,0,0.0,0,0.0,0.18,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.36,0.75,0.12,0.0,0.0,0.0,0.99,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1.0,0,0,0.0,0.0,0,0,0,0.333,0.0,0.0,0,0,0,0,0,0.14,0,0,0,0.5,0.0,0,0,0.0,0.33,0.0,0.0,0.0,0.0,0.5810000000000001,0.75,0,0.3,0.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,1,1,1,0,0,0.498,0,1,0.498,0.5,1.0,1,0,0,0,0.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.568
bin.12,N241-TOTAL,2.8125105,2Weeks,TOTAL,0.56,0.0,0.5,0.0,0.56,0.0,0.625,0.0,0.25,0.0,0.0,0,1.0,1.0,0,0.0,0,0.0,0.47,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.64,0.5,0.12,0.0,0.0,0.0,0.0,1.0,0.48,0.12,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0.5,0,0,0.0,0.5,0,0,0,0.3955,0.0,0.25,0,0,0,0,0,0.14,0,0,0,0.75,0.0,0,0,0.09,0.33,0.0,0.0,0.5810000000000001,0.0,0.83,0.75,0,0.3,0.5,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0.498,1,1,0.498,0.75,0.0,1,1,1,0,0.0,0,0.334,0.5,0.0,0,0,0,0.0,0.0,0.0,0.852
bin.45,N241-TOTAL,18.300058,2Weeks,TOTAL,0.67,0.0,0.5,0.0,0.35,0.0,0.625,0.0,0.5,0.0,0.0,0,0.0,1.0,0,0.0,0,0.0,0.18,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.36,0.0,0.12,0.0,0.33,0.0,0.0,1.0,0.0,0.12,0,0,0,0,0,0,0.05,0.0,0,0,0,0,0,0,0,0.0,0,0,0.25,0,0.5,0,0,0.167,0.5,0,0,0,0.333,0.0,0.0,0,0,0,0,0,0.21,0,0,1,0.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.111,0.6299999999999999,0.0,0,0.3,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,1,1,1,1,0.0,1,0,0.0,0.0,1.0,0,0,0,0,0.0,0,0.167,0.5,0.4,0,0,0,0.33,0.0,0.0,0.568
bin.225,N241-TOTAL,1.380772,2Weeks,TOTAL,0.33,0.0,0.12,0.0,0.42,0.0,1.0,0.0,0.75,0.0,0.0,0,0.0,0.0,0,0.0,0,0.17,0.06,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.05,0.2,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0.3125,0.0,0.0,0,0,0,0,0,0.14,0,0,0,0.25,0.5,0,0,0.09,0.0,0.0,0.0,0.0,0.111,0.0,0.5,0,0.3,0.5,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0,1,1,0,1,1,1,1,1,0.332,1,0,0.332,0.5,0.5,0,0,0,0,0.0,0,0.0,1.0,0.0,0,0,0,0.33,0.0,0.0,0.284
bin.259,N241-TOTAL,22.762674,2Weeks,TOTAL,0.44,0.0,0.38,0.0,0.35,0.0,0.5,0.0,0.25,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.29,0.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.09,0.25,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.5,0,0,0.167,0.5,0,0,0,0.3955,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.5,0,0.2,1.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,1,1,0,1,0,1,0.332,1,0,0.332,0.75,1.0,0,0,0,0,0.33,1,0.0,1.0,0.0,0,0,0,0.33,0.0,0.0,0.568
bin.205,N241-TOTAL,9.905713,2Weeks,TOTAL,0.22,0.0,0.38,0.0,0.42,0.0,0.875,0.0,0.75,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.18,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.09,0.0,0.12,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.05,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.75,0,0,0.0,0.5,0,0,0,0.333,0.0,0.0,0,0,0,0,0,0.21,0,0,0,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5810000000000001,0.5,0,0.3,0.75,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,1,1,0,0.166,1,0,0.166,0.25,1.0,0,1,1,0,0.66,1,0.167,1.0,0.0,0,0,0,0.33,0.0,0.0,0.4259999999999999
bin.74,N241-TOTAL,0.412392,2Weeks,TOTAL,0.67,0.0,0.62,0.0,0.98,0.0,0.875,0.0,0.5,0.99,0.0,0,0.0,0.0,0,0.0,0,0.0,0.18,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.64,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.5,0,0,0,0.1455,0.0,0.0,0,0,0,0,0,0.14,0,0,0,0.5,0.0,0,0,0.09,0.33,0.0,0.0,0.747,0.0,0.913,0.75,0,0.4,0.25,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,0.664,1,0,0.664,1.0,1.0,0,1,1,0,0.0,0,0.8340000000000001,1.0,0.0,0,0,0,0.0,0.0,0.0,0.852
bin.10,N241-TOTAL,6.634496,2Weeks,TOTAL,0.44,0.56,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.75,0,0.0,0.0,0,0.0,0,0.0,0.06,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.09,0.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.25,0,0,0.0,0.0,0,0,0,0.25,0.0,0.25,0,0,0,0,0,0.07,0,0,0,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0,0,0,0,0.0,0,0.0,0.5,0.0,0,0,0,0.0,0.0,0.0,0.0
bin.279,N241-TOTAL,10.9185715,2Weeks,TOTAL,0.56,0.0,0.0,0.0,0.35,0.0,0.625,0.0,0.5,0.0,0.0,0,0.25,1.0,0,0.0,0,0.0,0.06,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.33,0.55,0.75,0.12,0.0,0.0,0.0,0.0,0.0,0.61,0.38,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.25,0,0,0,0,0,0.14,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.1538,0.0,0.0,0.415,0.75,0,0.1,0.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,1,1,0,0.166,1,0,0.166,0.25,0.5,0,0,0,0,0.0,0,0.8340000000000001,1.0,0.0,0,0,0,0.0,0.0,0.0,0.4259999999999999
bin.82,N241-TOTAL,18.083562,2Weeks,TOTAL,0.33,0.0,0.12,0.0,0.21,0.0,0.0,0.77,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.06,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.27,0.5,0.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,1.0,0,0,0,0.25,0.0,0.0,0,0,0,0,0,0.07,0,0,0,0.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0.3,0.25,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1,1,1,1,1,0,1,0,1,0.8300000000000001,1,1,0.8300000000000001,0.75,1.0,0,0,0,0,0.0,0,0.167,0.5,0.0,0,0,0,0.0,0.0,0.6000000000000001,0.0
